dt,x,y
13.9,982.878425849299,2335.1833758493
14,989.949493661164,2328.56949366117
14.1,997.02056147303,2321.85751147303
14.2,1004.0916292849,2315.0474292849
14.3,1011.16269709676,2308.13924709677
14.4,1018.23376490863,2301.13296490863
14.5,1025.30483272049,2294.0285827205
14.6,1032.37590053236,2286.82610053236
14.7,1039.44696834422,2279.52551834423
14.8,1046.51803615609,2272.12683615609
14.9,1053.58910396795,2264.63005396796
15,1060.66017177982,2257.03517177982
15.1,1067.73123959168,2249.34218959169
15.2,1074.80230740355,2241.55110740355
15.3,1081.87337521542,2233.66192521542
15.4,1088.94444302728,2225.67464302729
15.5,1096.01551083915,2217.58926083915
15.6,1103.08657865101,2209.40577865102
15.7,1110.15764646288,2201.12419646288
15.8,1117.22871427474,2192.74451427475
15.9,1124.29978208661,2184.26673208661
16,1131.37084989847,2175.69084989848
16.1,1138.44191771034,2167.01686771034
16.2,1145.5129855222,2158.24478552221
16.3,1152.58405333407,2149.37460333408
16.4,1159.65512114594,2140.40632114594
16.5,1166.7261889578,2131.33993895781
16.6,1173.79725676967,2122.17545676967
16.7,1180.86832458153,2112.91287458154
16.8,1187.9393923934,2103.5521923934
16.9,1195.01046020526,2094.09341020527
17,1202.08152801713,2084.53652801713
17.1,1209.15259582899,2074.881545829
17.2,1216.22366364086,2065.12846364086
17.3,1223.29473145273,2055.27728145273
17.4,1230.36579926459,2045.32799926459
17.5,1237.43686707646,2035.28061707646
17.6,1244.50793488832,2025.13513488833
17.7,1251.57900270019,2014.89155270019
17.8,1258.65007051205,2004.54987051206
17.9,1265.72113832392,1994.11008832392
18,1272.79220613578,1983.57220613579
18.1,1279.86327394765,1972.93622394765
18.2,1286.93434175952,1962.20214175952
18.3,1294.00540957138,1951.36995957138
18.4,1301.07647738325,1940.43967738325
18.5,1308.14754519511,1929.41129519511
18.6,1315.21861300698,1918.28481300698
18.7,1322.28968081884,1907.06023081884
18.8,1329.36074863071,1895.73754863071
18.9,1336.43181644257,1884.31676644257
19,1343.50288425444,1872.79788425444
19.1,1350.57395206631,1861.18090206631
19.2,1357.64501987817,1849.46581987817
19.3,1364.71608769004,1837.65263769004
19.4,1371.7871555019,1825.7413555019
19.5,1378.85822331377,1813.73197331377
19.6,1385.92929112563,1801.62449112563
19.7,1393.0003589375,1789.4189089375
19.8,1400.07142674936,1777.11522674936
19.9,1407.14249456123,1764.71344456123
20,1414.2135623731,1752.21356237309
20.1,1421.28463018496,1739.61558018496
20.2,1428.35569799683,1726.91949799682
20.3,1435.42676580869,1714.12531580869
20.4,1442.49783362056,1701.23303362055
20.5,1449.56890143242,1688.24265143242
20.6,1456.63996924429,1675.15416924428
20.7,1463.71103705616,1661.96758705615
20.8,1470.78210486802,1648.68290486802
20.9,1477.85317267989,1635.30012267988
