dt,x,y
0,0,0
0.1,7.07106781186548,7.02201781186547
0.2,14.142135623731,13.945935623731
0.3,21.2132034355964,20.7717534355964
0.4,28.2842712474619,27.4994712474619
0.5,35.3553390593274,34.1290890593274
0.6,42.4264068711929,40.6606068711928
0.7,49.4974746830583,47.0940246830583
0.8,56.5685424949238,53.4293424949238
0.9,63.6396103067893,59.6665603067893
1,70.7106781186547,65.8056781186547
1.1,77.7817459305202,71.8466959305202
1.2,84.8528137423857,77.7896137423857
1.3,91.9238815542512,83.6344315542512
1.4,98.9949493661167,89.3811493661166
1.5,106.066017177982,95.0297671779821
1.6,113.137084989848,100.580284989848
1.7,120.208152801713,106.032702801713
1.8,127.279220613579,111.387020613579
1.9,134.350288425444,116.643238425444
2,141.42135623731,121.80135623731
2.1,148.492424049175,126.861374049175
2.2,155.563491861041,131.82329186104
2.3,162.634559672906,136.687109672906
2.4,169.705627484771,141.452827484771
2.5,176.776695296637,146.120445296637
2.6,183.847763108502,150.689963108502
2.7,190.918830920368,155.161380920368
2.8,197.989898732233,159.534698732233
2.9,205.060966544099,163.809916544099
3,212.132034355964,167.987034355964
3.1,219.20310216783,172.06605216783
3.2,226.274169979695,176.046969979695
3.3,233.345237791561,179.929787791561
3.4,240.416305603426,183.714505603426
3.5,247.487373415292,187.401123415292
3.6,254.558441227157,190.989641227157
3.7,261.629509039023,194.480059039023
3.8,268.700576850888,197.872376850888
3.9,275.771644662754,201.166594662754
4,282.842712474619,204.362712474619
4.1,289.913780286485,207.460730286484
4.2,296.98484809835,210.46064809835
4.3,304.055915910216,213.362465910215
4.4,311.126983722081,216.166183722081
4.5,318.198051533946,218.871801533946
4.6,325.269119345812,221.479319345812
4.7,332.340187157677,223.988737157677
4.8,339.411254969543,226.400054969543
4.9,346.482322781408,228.713272781408
5,353.553390593274,230.928390593274
5.1,360.624458405139,233.045408405139
5.2,367.695526217005,235.064326217005
5.3,374.76659402887,236.98514402887
5.4,381.837661840735,238.807861840736
5.5,388.908729652601,240.532479652601
5.6,395.979797464466,242.158997464466
5.7,403.050865276332,243.687415276332
5.8,410.121933088197,245.117733088197
5.9,417.193000900063,246.449950900063
5.99999999999999,424.264068711928,247.684068711928
6.09999999999999,431.335136523794,248.820086523794
6.19999999999999,438.406204335659,249.858004335659
6.29999999999999,445.477272147525,250.797822147525
6.39999999999999,452.54833995939,251.63953995939
6.49999999999999,459.619407771255,252.383157771256
6.59999999999999,466.690475583121,253.028675583121
6.69999999999999,473.761543394986,253.576093394987
6.79999999999999,480.832611206852,254.025411206852
6.89999999999999,487.903679018717,254.376629018718
6.99999999999999,494.974746830583,254.629746830583
7.09999999999999,502.045814642448,254.784764642449
7.19999999999999,509.116882454314,254.841682454314
7.29999999999999,516.187950266179,254.80050026618
7.39999999999999,523.259018078045,254.661218078045
7.49999999999999,530.33008588991,254.423835889911
7.59999999999999,537.401153701775,254.088353701776
7.69999999999999,544.472221513641,253.654771513641
7.79999999999999,551.543289325506,253.123089325507
7.89999999999999,558.614357137372,252.493307137372
7.99999999999999,565.685424949237,251.765424949238
8.09999999999999,572.756492761103,250.939442761104
8.19999999999999,579.827560572968,250.015360572969
8.29999999999999,586.898628384834,248.993178384834
8.39999999999999,593.969696196699,247.8728961967
8.49999999999999,601.040764008564,246.654514008566
8.59999999999999,608.11183182043,245.338031820431
8.69999999999999,615.182899632295,243.923449632296
8.79999999999998,622.253967444161,242.410767444162
8.89999999999998,629.325035256026,240.799985256027
8.99999999999998,636.396103067892,239.091103067893
9.09999999999998,643.467170879757,237.284120879758
9.19999999999998,650.538238691623,235.379038691624
9.29999999999998,657.609306503488,233.375856503489
9.39999999999998,664.680374315353,231.274574315355
9.49999999999998,671.751442127219,229.07519212722
9.59999999999998,678.822509939084,226.777709939086
9.69999999999998,685.89357775095,224.382127750951
9.79999999999998,692.964645562815,221.888445562817
9.89999999999998,700.035713374681,219.296663374682
9.99999999999998,707.106781186546,216.606781186548
10.1,714.177848998412,213.818798998413
10.2,721.248916810277,210.932716810279
10.3,728.319984622143,207.948534622144
10.4,735.391052434008,204.86625243401
10.5,742.462120245873,201.685870245875
10.6,749.533188057739,198.407388057741
10.7,756.604255869604,195.030805869606
10.8,763.67532368147,191.556123681472
10.9,770.746391493335,187.983341493337
11,777.817459305201,184.312459305203
11.1,784.888527117066,180.543477117069
11.2,791.959594928932,176.676394928934
11.3,799.030662740797,172.7112127408
11.4,806.101730552663,168.647930552665
11.5,813.172798364528,164.486548364531
11.6,820.243866176393,160.227066176396
11.7,827.314933988259,155.869483988262
11.8,834.386001800124,151.413801800127
11.9,841.45706961199,146.860019611993
12,848.528137423855,142.208137423858
12.1,855.599205235721,137.458155235724
12.2,862.670273047586,132.610073047589
12.3,869.741340859452,127.663890859455
12.4,876.812408671317,122.61960867132
12.5,883.883476483182,117.477226483186
12.6,890.954544295048,112.236744295051
12.7,898.025612106913,106.898162106917
12.8,905.096679918779,101.461479918782
12.9,912.167747730644,95.9266977306478
13,919.23881554251,90.2938155425134
13.1,926.309883354375,84.5628333543789
13.2,933.380951166241,78.7337511662444
13.3,940.452018978106,72.8065689781099
13.4,947.523086789971,66.7812867899754
13.5,954.594154601837,60.6579046018409
13.6,961.665222413702,54.4364224137064
13.7,968.736290225568,48.1168402255719
13.8,975.807358037433,41.6991580374375
13.9,982.878425849299,35.183375849303
14,989.949493661164,28.5694936611685
14.1,997.02056147303,21.8575114730342
14.2,1004.0916292849,15.0474292848996
14.3,1011.16269709676,8.13924709676508
14.4,1018.23376490863,1.1329649086307
