dt 	 x 	 y 
32.7000000000002	5663.80614075026	325.132549999957
32.8000000000002	5681.12664882595	303.004799999956
32.9000000000002	5698.44715690164	280.778949999954
33.0000000000002	5715.76766497733	258.454999999955
33.1000000000002	5733.08817305302	236.032949999954
33.2000000000002	5750.40868112871	213.512799999954
33.3000000000002	5767.7291892044	190.894549999954
33.4000000000002	5785.04969728009	168.178199999953
33.5000000000002	5802.37020535578	145.363749999951
33.6000000000002	5819.69071343146	122.451199999951
33.7000000000002	5837.01122150715	99.4405499999502
33.8000000000002	5854.33172958284	76.3317999999499
33.9000000000002	5871.65223765853	53.1249499999503
34.0000000000002	5888.97274573422	29.8199999999497
34.1000000000002	5906.29325380991	6.41694999994797
